,sent_id,corresToken,orig_label,predicted_tag
542,5474,10,DEF,^DEF
543,5474,11,yyDASH,^yyDASH
544,5474,12,CD,^CD
545,5474,13,yyDOT,^yyDOT
546,5475,1,CD,^CD
547,5475,2,NN,^NN^NN^NN
548,5475,3,VB,^VB^VB^VB
549,5475,4,RB,^RB
550,5475,5,IN,^IN
551,5475,6,yyDASH,^yyDASH
552,5475,7,CD,^CD
553,5475,8,NN,^NN
554,5475,9,IN,^IN
555,5475,10,NNP,^NNP^NNP^NNP
556,5475,11,yyCM,^yyCM
557,5475,12,CC,^CC
558,5475,13,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
559,5475,14,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ
560,5475,15,POS,^POS
561,5475,16,DEF^NN,^DEF^NN
562,5475,17,COP,^COP
563,5475,18,NNP,^DEF^NN^DEF^NN
564,5475,19,NNP,^NNP^NNP^NNP
565,5475,20,NNP,^NNP^NNP^NNP^NNP
566,5475,21,yyCLN,^yyCLN
567,5475,22,CD,^CD
568,5475,23,NN,^NN
569,5475,24,yyDOT,^yyDOT
570,5476,1,IN^NNP,^NNP^NNP^NNP^NNP^NNP
571,5476,2,yyCLN,^yyCLN
572,5476,3,NNP,^NNP^NNP^NNP^NNP^NNP
573,5476,4,CD,^CD
574,5476,5,yyCM,^yyCM
575,5476,6,NNP,^DEF^NN^DEF^NN
576,5476,7,NNP,^NNP^NNP^NNP
577,5476,8,NNP,^NNP^NNP^NNP
578,5476,9,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN
579,5476,10,DEF^JJ,^DEF^CD
580,5476,11,CD,^CD
581,5476,12,yyDOT,^yyDOT
582,5477,1,NNP,^NNP^NNP
583,5477,2,NNP,^NNP^NNP^NNP^NNP
584,5477,3,yyLRB,^yyLRB
585,5477,4,CD,^CD
586,5477,5,NN,^NN^NN
587,5477,6,yyRRB,^yyRRB
588,5477,7,VB,^VB^VB^VB
589,5477,8,NN,^CD^CD
590,5477,9,CD,^NCD^NCD^NCD
591,5477,10,NN,^NN
592,5477,11,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
593,5477,12,yyDOT,^yyDOT
594,5478,1,PRP,^PRP
595,5478,2,COP,^COP^COP
596,5478,3,DEF^NN,^DEF^NN^DEF^NN
597,5478,4,DEF^JJ,^DEF^JJ
598,5478,5,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN
599,5478,6,REL^NNP,^REL^NNP^REL^NNP
600,5478,7,NNP,^NNP^NNP^NNP^NNP
601,5478,8,VB,^VB^VB
602,5478,9,yyDOT,^yyDOT
603,5479,1,NNP,^NNP^NNP^NNP
604,5479,2,NNP,^NNP^NNP^NNP
605,5479,3,VB,^VB^VB^VB
606,5479,4,CD,^CD
607,5479,5,NN,^NN^NN
608,5479,6,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
609,5479,7,CONJ^NNP,^CONJ^NNP^CONJ^NNP^CONJ^NNP^CONJ^NNP
610,5479,8,CD,^CD
611,5479,9,PREPOSITION^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
612,5479,10,yyDOT,^yyDOT
613,5480,1,NNP,^NNP
614,5480,2,NNP,^NNP
615,5480,3,VB,^VB^VB^VB^VB
616,5480,4,PREPOSITION^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
617,5480,5,CD,^CD
618,5480,6,CD,^CD
619,5480,7,CC,^yySCLN
620,5480,8,NNP,^NNP^NNP^NNP
621,5480,9,IN^NNP,^PREPOSITION^NNP^PREPOSITION^NNP
622,5480,10,NNP,^NNP^NNP
623,5480,11,AT,^AT
624,5480,12,DEF^NNP,^DEF^NNP^DEF^NNP^DEF^NNP^DEF^NNP
625,5480,13,CD,^CD
626,5480,14,CD,^CD
627,5480,15,CC,^yySCLN
628,5480,16,NNP,^NNP^NNP
629,5480,17,VB,^VB^VB^VB^VB
630,5480,18,AT,^AT
631,5480,19,DEF^NNP,^NNP^NNP^NNP^NNP
632,5480,20,IN^NNP,^PREPOSITION^NNP
633,5480,21,NNP,^NNP^NNP^NNP
634,5480,22,CD,^CD
635,5480,23,CD,^CD
636,5480,24,CONJ^NNP,^CONJ^NNP^CONJ^NNP^CONJ^NNP
637,5480,25,NNP,^NNP^NNP^NNP
638,5480,26,IN^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
639,5480,27,yyLRB,^yyLRB
640,5480,28,NNT,^NNT
641,5480,29,NNP,^NNP^NNP^NNP^NNP
642,5480,30,yyRRB,^yyRRB
643,5480,31,AT,^AT
644,5480,32,NNP,^NNP^NNP^NNP
645,5480,33,CD,^CD
646,5480,34,CD,^CD
647,5480,35,yyDOT,^yyDOT
648,5481,1,NN,^NN^NN
649,5481,2,JJ,^JJ
650,5481,3,yyCLN,^yyCLN
651,5481,4,NNP,^NNP^NNP^NNP^NNP
652,5481,5,NNP,^NNP^NNP^NNP^NNP
653,5481,6,CD,^CD
654,5481,7,CD,^CD
655,5481,8,yyCM,^yyCM
656,5481,9,NNP,^NNP^NNP^NNP
657,5481,10,NNP,^NNP^NNP^NNP
658,5481,11,CD,^CD
659,5481,12,CD,^CD
660,5481,13,yyCM,^yyCM
661,5481,14,NNP,^NNP^NNP^NNP^NNP
662,5481,15,NNP,^NNP^NNP^NNP
663,5481,16,CD,^CD
664,5481,17,CD,^CD
665,5481,18,yyDOT,^yyDOT
666,5482,1,NNT,^NNT^NNT^NNT
667,5482,2,yyDASH,^yyDASH
668,5482,3,NN,^NN^NN
669,5482,4,VB,^VB^VB^VB
670,5482,5,NN,^NN^NN^NN
671,5482,6,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
672,5482,7,NN,^NN^NN^NN
673,5482,8,CONJ^PREPOSITION^NN,^CONJ^PREPOSITION^NN^CONJ^PREPOSITION^NN^CONJ^PREPOSITION^NN
674,5482,9,JJ,^BN^BN^BN^BN
675,5482,10,yyCM,^yyCM
676,5482,11,PREPOSITION^CDT,^PREPOSITION^CDT
677,5482,12,NN,^NN^NN
678,5482,13,PREPOSITION^NNT,^PREPOSITION^NNT
679,5482,14,NNP,^NNP
680,5482,15,RB,^RB
681,5482,16,yyCM,^yyCM
682,5482,17,IN,^IN
683,5482,18,NNT,^NNT
684,5482,19,NNT,^NNT
685,5482,20,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
686,5482,21,VB,^VB^VB
687,5482,22,RB,^RB^RB^RB
688,5482,23,NN,^NN^NN
689,5482,24,JJ,^JJ^JJ^JJ
690,5482,25,yyDOT,^yyDOT
691,5483,1,DEF^NN,^DEF^NN^DEF^NN
692,5483,2,VB,^VB^VB^VB
693,5483,3,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
694,5483,4,NN,^NN
695,5483,5,yyCM,^yyCM
696,5483,6,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN
697,5483,7,CONJ^PREPOSITION^NN,^CONJ^PREPOSITION^NN^CONJ^PREPOSITION^NN^CONJ^PREPOSITION^NN
698,5483,8,JJ,^BN^BN^BN^BN
699,5483,9,IN,^IN
700,5483,10,VB,^VB^VB^VB
701,5483,11,RB,^RB
702,5483,12,IN,^IN
703,5483,13,yyDASH,^yyDASH
704,5483,14,CD,^CD
705,5483,15,NN,^NN
706,5483,16,yyCM,^yyCM
707,5483,17,BN,^BN
708,5483,18,IN^S_PRN,^IN^S_PRN
709,5483,19,BNT,^NNT^NNT^NNT
710,5483,20,NN,^NN^NN^NN
711,5483,21,yyCM,^yyCM
712,5483,22,REL^VB,^REL^VB^REL^VB^REL^VB^REL^VB^REL^VB
713,5483,23,PREPOSITION^NNP,^PREPOSITION^NNP^PREPOSITION^NNP
714,5483,24,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN
715,5483,25,NNP,^NNP^NNP^NNP^NNP
716,5483,26,yyCM,^yyCM
717,5483,27,VB,^VB^VB^VB
718,5483,28,NNT,^NNT^NNT
719,5483,29,DEF^NN,^DEF^NN^DEF^NN
720,5483,30,yyCM,^yyCM
721,5483,31,NNP,^NNP^NNP^NNP
722,5483,32,NNP,^NNP^NNP^NNP
723,5483,33,yyDOT,^yyDOT
724,5484,1,PREPOSITION^NNT,^PREPOSITION^NNT
725,5484,2,NNP,^NNP^NNP
726,5484,3,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
727,5484,4,VB,^VB^VB^VB^VB
728,5484,5,CDT,^CDT
729,5484,6,NNT,^NNT^NNT^NNT
730,5484,7,NN,^NN^NN
731,5484,8,JJ,^NN^NN^NN
732,5484,9,yyDOT,^yyDOT
733,5485,1,PRP,^PRP
734,5485,2,VB,^VB^VB^VB
735,5485,3,NNT,^NNT
736,5485,4,NN,^NN^NN^NN
737,5485,5,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
738,5485,6,JJ,^BN^BN^BN^BN
739,5485,7,IN,^IN
740,5485,8,REL^VB,^REL^VB^REL^VB^REL^VB^REL^VB
741,5485,9,NN,^NN^NN
742,5485,10,PREPOSITION^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
743,5485,11,yyCM,^yyCM
744,5485,12,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT
745,5485,13,NNT,^NNT
746,5485,14,NN,^NN^NN
747,5485,15,IN^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
748,5485,16,yyDOT,^yyDOT
749,5486,1,CD,^CD
750,5486,2,NN,^NN
751,5486,3,VB,^VB^VB^VB
752,5486,4,yyDOT,^yyDOT
753,5487,1,ADVERB^CD,^CDT^CDT^CDT
754,5487,2,NNT,^NNT^NNT^NNT
755,5487,3,NN,^NN^NN
756,5487,4,REL^BN,^REL^BN^REL^BN^REL^BN
757,5487,5,PRP,^PRP
758,5487,6,yyQUOT,^yyQUOT
759,5487,7,BN,^JJ^JJ^JJ
760,5487,8,yyDASH,^yyDASH
761,5487,9,JJ,^NN^NN^NN^NN^NN
762,5487,10,yyQUOT,^yyQUOT
763,5487,11,VB,^VB^VB^VB
764,5487,12,PREPOSITION^NNP,^PREPOSITION^NNP^PREPOSITION^NNP
765,5487,13,PREPOSITION^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
766,5487,14,NN,^NN^NN^NN
767,5487,15,PREPOSITION^NNT,^PREPOSITION^NN^PREPOSITION^NN
768,5487,16,NN,^NN^NN
769,5487,17,NNT,^NNT
770,5487,18,CD,^CD
771,5487,19,REL^VB,^REL^VB^REL^VB^REL^VB
772,5487,20,IN,^IN
773,5487,21,NN,^NN^NN
774,5487,22,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
775,5487,23,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN
776,5487,24,NNP,^NNP^NNP^NNP^NNP
777,5487,25,yyDOT,^yyDOT
778,5488,1,CDT,^CDT
779,5488,2,NN,^NN^NN^NN
780,5488,3,VB,^VB^VB^VB
781,5488,4,AT,^AT
782,5488,5,DEF^NN,^DEF^NN^DEF^NN
783,5488,6,REL^VB,^REL^VB^REL^VB^REL^VB
784,5488,7,IN,^IN
785,5488,8,CD,^CD
786,5488,9,NN,^NN^NN^NN
787,5488,10,IN,^IN
788,5488,11,PREPOSITION^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
789,5488,12,NNP,^NNP^NNP^NNP^NNP
790,5488,13,yyDOT,^yyDOT
791,5489,1,DEF^NN,^DEF^NN^DEF^NN
792,5489,2,VB,^VB^VB
793,5489,3,yyCM,^yyCM
794,5489,4,CC,^CC
795,5489,5,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
796,5489,6,VB,^VB^VB^VB^VB
797,5489,7,IN,^IN
798,5489,8,NNT,^NNT^NNT^NNT
799,5489,9,NN,^NN^NN
800,5489,10,yyDOT,^yyDOT
801,5490,1,CD,^PRP
802,5490,2,NNT,^NNT^NNT^NNT
803,5490,3,NN,^NN^NN
804,5490,4,POS,^POS
805,5490,5,NNT,^NNT
806,5490,6,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
807,5490,7,JJ,^JJ^JJ^JJ
808,5490,8,CONJ^PRP,^CONJ^PRP^CONJ^PRP
809,5490,9,RB,^RB^RB
810,5490,10,BN,^BN^BN
811,5490,11,AT,^AT
812,5490,12,DEF^NN,^DEF^NN^DEF^NN
813,5490,13,NNP,^NNP^NNP^NNP
814,5490,14,NNP,^NNP
815,5490,15,yyCM,^yyCM
816,5490,16,IN,^IN
817,5490,17,DEF^NN,^DEF^NN
818,5490,18,IN,^IN
819,5490,19,NNP,^NNP^NNP
820,5490,20,PREPOSITION^P,^PREPOSITION^NNT^PREPOSITION^NNT
821,5490,21,NNT,^NNT
822,5490,22,NNP,^NNP
823,5490,23,yyDOT,^yyDOT
824,5491,1,DEF^NN,^DEF^NN
825,5491,2,REL^COP,^REL^COP^REL^COP^REL^COP
826,5491,3,PREPOSITION^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
827,5491,4,RB,^RB^RB^RB
828,5491,5,yyLRB,^yyLRB
829,5491,6,NCD,^NCD^NCD^NCD
830,5491,7,yyRRB,^yyRRB
831,5491,8,COP,^COP
832,5491,9,DEF^NN,^DEF^CD
833,5491,10,POS,^POS
834,5491,11,NNT,^NNT^NNT^NNT
835,5491,12,NNP,^NNP
836,5491,13,PREPOSITION^NN,^PREPOSITION^NN
837,5491,14,PRP,^PRP
838,5491,15,yyCM,^yyCM
839,5491,16,IN,^IN
840,5491,17,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
841,5491,18,DEF^BN,^REL^BN^REL^BN^REL^BN^REL^BN
842,5491,19,CD,^CD
843,5491,20,CD,^CD
844,5491,21,IN,^IN
845,5491,22,NNT,^NNT
846,5491,23,DEF^NN,^DEF^NN
847,5491,24,IN^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
848,5491,25,yyDOT,^yyDOT
849,5492,1,PREPOSITION^DEF^NN,^DEF^NN^DEF^NN^DEF^NN
850,5492,2,REL^VB,^REL^VB^REL^VB^REL^VB
851,5492,3,RB,^RB^RB
852,5492,4,IN,^IN
853,5492,5,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
854,5492,6,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT
855,5492,7,NN,^NN^NN
856,5492,8,PREPOSITION^NNP,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
857,5492,9,CD,^CD
858,5492,10,NN,^NN^NN^NN
859,5492,11,yyCM,^yyCM
860,5492,12,BN,^BN
861,5492,13,NN,^NN^NN^NN
862,5492,14,JJ,^JJ
863,5492,15,NNP,^REL^VB^REL^VB
864,5492,16,NNP,^JJ^JJ^JJ
865,5492,17,PREPOSITION^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
866,5492,18,NNT,^NNT
867,5492,19,NN,^NN
868,5492,20,yyDOT,^yyDOT
869,5493,1,CDT,^CDT^CDT
870,5493,2,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
871,5493,3,BN,^BN^BN
872,5493,4,IN,^IN
873,5493,5,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
874,5493,6,DEF^JJ,^DEF^CD
875,5493,7,yyCLN,^yyCLN
876,5493,8,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
877,5493,9,NNP,^NNP^NNP
878,5493,10,NNP,^NNP^NNP^NNP
879,5493,11,yyLRB,^yyLRB
880,5493,12,NNP,^NNP^NNP^NNP
881,5493,13,NNP,^NNP
882,5493,14,yyRRB,^yyRRB
883,5493,15,REL^BN,^DEF^BN
884,5493,16,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
885,5493,17,NN,^NN^NN
886,5493,18,JJ,^JJ^JJ
887,5493,19,yyCM,^yyCM
888,5493,20,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
889,5493,21,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ
890,5493,22,NNP,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
891,5493,23,NNP,^NNP^NNP
892,5493,24,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
893,5493,25,NNT,^NNT
894,5493,26,NNP,^NNP^NNP^NNP
895,5493,27,CONJ^DEF^NN,^CONJ^DEF^NN^CONJ^DEF^NN^CONJ^DEF^NN
896,5493,28,NNP,^NNP^NNP
897,5493,29,NNP,^NNP
898,5493,30,NNP,^NNP^NNP^NNP
899,5493,31,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
900,5493,32,NNP,^NNP
901,5493,33,yyDOT,^yyDOT
902,5494,1,yyQUOT,^DTT
903,5494,2,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
904,5494,3,COP,^COP^COP
905,5494,4,JJ,^JJ^JJ
906,5494,5,yyDOT,^yyDOT
907,5495,1,PRP,^PRP
908,5495,2,COP,^COP
909,5495,3,BN,^BN^BN^BN
910,5495,4,RB,^RB
911,5495,5,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
912,5495,6,REL^VB,^REL^VB^REL^VB
913,5495,7,yyCM,^yyCM
914,5495,8,CC,^CC
915,5495,9,VB,^VB^VB
916,5495,10,PREPOSITION^NNT,^PREPOSITION^NNT
917,5495,11,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
918,5495,12,CONJ^DTT,^CONJ^CC
919,5495,13,CD,^CD
920,5495,14,PREPOSITION^DEF^CD,^PREPOSITION^CD^PREPOSITION^CD
921,5495,15,RB,^RB
922,5495,16,VB,^VB
923,5495,17,AT,^AT
924,5495,18,DEF^NN,^DEF^NN
925,5495,19,yyQUOT,^yyQUOT
926,5495,20,yyCM,^yyCM
927,5495,21,VB,^VB
928,5495,22,NNP,^NNP^NNP^NNP
929,5495,23,NNP,^NNP
930,5495,24,yyDOT,^yyDOT
931,5496,1,RB,^IN
932,5496,2,RB,^PRP
933,5496,3,BN,^BN^BN^BN
934,5496,4,RB,^RB
935,5496,5,NN,^NN
936,5496,6,CD,^CD
937,5496,7,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
938,5496,8,DEF^BN,^DEF^JJ^DEF^JJ^DEF^JJ
939,5496,9,IN,^IN
940,5496,10,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
941,5496,11,REL^VB,^REL^VB^REL^VB^REL^VB
942,5496,12,IN^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
943,5496,13,yyDOT,^yyDOT
944,5497,1,DEF^NN,^DEF^NN^DEF^NN
945,5497,2,NNP,^NNP
946,5497,3,BN,^BN^BN^BN
947,5497,4,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
948,5497,5,JJ,^JJ
949,5497,6,PREPOSITION^DEF^JJ,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
950,5497,7,REL^BN,^REL^BN^REL^BN^REL^BN
951,5497,8,VB,^VB
952,5497,9,RB,^RB
953,5497,10,PREPOSITION^NNP,^PREPOSITION^NNP
954,5497,11,yyDOT,^yyDOT
955,5498,1,yyQUOT,^yyQUOT
956,5498,2,PRP,^PRP
957,5498,3,RB,^RB^RB
958,5498,4,RB,^RB
959,5498,5,JJ,^JJ^JJ^JJ
960,5498,6,IN,^IN
961,5498,7,NNT,^NNT
962,5498,8,DEF^NN,^DEF^NN
963,5498,9,yyCM,^yyCM
964,5498,10,CC,^CC
965,5498,11,EX,^EX
966,5498,12,IN^S_PRN,^IN^S_PRN
967,5498,13,NN,^NN
968,5498,14,JJ,^JJ^JJ
969,5498,15,CONJ^PRP,^CONJ^PRP
970,5498,16,VB,^VB^VB^VB
971,5498,17,VB,^VB^VB
972,5498,18,yyCM,^yyCM
973,5498,19,CC,^CC
974,5498,20,DTT,^DTT
975,5498,21,NN,^NN^NN
976,5498,22,JJ,^JJ
977,5498,23,VB,^VB^VB^VB^VB
978,5498,24,AT^S_PRN,^AT^S_PRN
979,5498,25,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
980,5498,26,yyLRB,^yyLRB
981,5498,27,IN,^IN
982,5498,28,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
983,5498,29,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT
984,5498,30,DEF^NN,^DEF^NN
985,5498,31,yyRRB,^yyRRB
986,5498,32,yyDOT,^yyDOT
987,5499,1,PRP,^RB
988,5499,2,VB,^VB^VB^VB^VB
989,5499,3,AT^S_PRN,^AT^S_PRN^AT^S_PRN^AT^S_PRN
990,5499,4,CD,^CD
991,5499,5,CD,^CD
992,5499,6,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
993,5499,7,REL^COP,^REL^COP
994,5499,8,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN
995,5499,9,yyCM,^yyCM
996,5499,10,CONJ^DEF^NN,^CONJ^DEF^NN^CONJ^DEF^NN^CONJ^DEF^NN^CONJ^DEF^NN
997,5499,11,POS^S_PRN,^POS^S_PRN^POS^S_PRN
998,5499,12,COP,^COP^COP
999,5499,13,NN,^NN^NN^NN
1000,5499,14,yyDOT,^yyDOT
1001,5500,1,VB,^yyQUOT
1002,5500,2,QW,^QW^QW
1003,5500,3,VB,^VB^VB
1004,5500,4,IN,^IN
1005,5500,5,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
1006,5500,6,POS^S_PRN,^POS^S_PRN
1007,5500,7,yyQUOT,^yyQUOT
1008,5500,8,yyCM,^yyCM
1009,5500,9,VB,^VB
1010,5500,10,NNP,^NNP
1011,5500,11,yyDOT,^yyDOT
1012,5501,1,NNT,^RB
1013,5501,2,NNP,^NNP^NNP^NNP
1014,5501,3,yyLRB,^yyLRB
1015,5501,4,NN,^NNP^NNP^NNP
1016,5501,5,yyRRB,^yyRRB
1017,5501,6,yyDOT,^yyDOT
1018,5502,1,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
1019,5502,2,JJ,^JJ^JJ^JJ
1020,5502,3,REL^VB,^REL^VB^REL^VB^REL^VB^REL^VB
1021,5502,4,PREPOSITION^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
1022,5502,5,CONJ^PREPOSITION^DEF^NN,^CONJ^PREPOSITION^DEF^NN^CONJ^PREPOSITION^DEF^NN^CONJ^PREPOSITION^DEF^NN^CONJ^PREPOSITION^DEF^NN
1023,5502,6,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
1024,5502,7,BN,^BN^BN^BN
1025,5502,8,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN
1026,5502,9,PRP,^PRP
1027,5502,10,CD,^CD^CD^CD
1028,5502,11,NN,^NN^NN^NN
1029,5502,12,JJ,^JJ^JJ^JJ^JJ
1030,5502,13,IN,^IN
1031,5502,14,NN,^NN
1032,5502,15,IN,^IN
1033,5502,16,NNP,^NNP^NNP
1034,5502,17,yyDOT,^yyDOT
1035,5503,1,NN,^NN^NN^NN
1036,5503,2,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
1037,5503,3,CONJ^NN,^CONJ^NN^CONJ^NN^CONJ^NN
1038,5503,4,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ
1039,5503,5,BN,^BN^BN^BN
1040,5503,6,IN,^IN
1041,5503,7,DEF^NN,^DEF^NN
1042,5503,8,DEF^JJ,^DEF^JJ^DEF^JJ
1043,5503,9,REL^COP,^REL^COP
1044,5503,10,IN^S_PRN,^IN^S_PRN
1045,5503,11,PREPOSITION^DEF^NN,^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN^PREPOSITION^DEF^NN
1046,5503,12,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ^DEF^JJ
1047,5503,13,IN,^IN
1048,5503,14,DEF^NN,^DEF^NN^DEF^NN^DEF^NN
1049,5503,15,DEF^JJ,^DEF^JJ^DEF^JJ^DEF^JJ
1050,5503,16,yyCM,^yyCM
1051,5503,17,CC,^CC
1052,5503,18,RB,^RB
1053,5503,19,IN,^IN
1054,5503,20,DEF^NN,^DEF^NN^DEF^NN
1055,5503,21,REL^PRP,^REL^PRP
1056,5503,22,RB,^RB
1057,5503,23,JJ,^JJ^JJ^JJ
1058,5503,24,RB,^RB
1059,5503,25,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
1060,5503,26,NN,^NN^NN^NN
1061,5503,27,JJ,^JJ^JJ
1062,5503,28,yyDOT,^yyDOT
1063,5504,1,IN,^IN
1064,5504,2,PRP,^PRP
1065,5504,3,yyCM,^yyCM
1066,5504,4,CC,^CC^CC
1067,5504,5,MD,^MD
1068,5504,6,COP,^COP
1069,5504,7,VB,^VB^VB
1070,5504,8,NN,^NN
1071,5504,9,PREPOSITION^NN,^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN^PREPOSITION^NN
1072,5504,10,RB,^RB
1073,5504,11,yyCM,^yyCM
1074,5504,12,COP,^COP
1075,5504,13,DEF^NN,^DEF^NN^DEF^NN^DEF^NN^DEF^NN
1076,5504,14,PRP,^PRP
1077,5504,15,RB,^RB
1078,5504,16,RB,^RB^RB^RB^RB
1079,5504,17,PREPOSITION^NNP,^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP^PREPOSITION^NNP
1080,5504,18,NN,^NN^NN
1081,5504,19,yyDOT,^yyDOT
1082,5505,1,BN,^CD
1083,5505,2,IN^S_PRN,^IN^S_PRN
1084,5505,3,VB,^VB^VB
1085,5505,4,VB,^VB^VB^VB^VB
1086,5505,5,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
1087,5505,6,NNP,^NNP^NNP^NNP
1088,5505,7,PREPOSITION^NNT,^PREPOSITION^NNT
1089,5505,8,DEF^NN,^DEF^NN
1090,5505,9,CONJ^VB,^CONJ^VB^CONJ^VB^CONJ^VB^CONJ^VB
1091,5505,10,IN,^IN^IN
1092,5505,11,NN,^NN^NN^NN^NN
1093,5505,12,PREPOSITION^NNT,^PREPOSITION^NNT^PREPOSITION^NNT^PREPOSITION^NNT
1094,5505,13,DEF^NN,^DEF^NN^DEF^NN
1095,5505,14,POS^S_PRN,^POS^S_PRN
1096,5505,15,yyDOT,^yyDOT
1097,5506,1,yyQUOT,^RB
1098,5506,2,PRP,^PRP^PRP
1099,5506,3,BN,^BN^BN^BN
1100,5506,4,CC,^CC
1101,5506,5,COP,^COP^COP
1102,5506,6,DEF^NN,^DEF^NN^DEF^NN
1103,5506,7,DEF^JJ,^DEF^JJ
